content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,id
App keeps crashin,2,0,3.3.1,2023-10-07 11:10:41,3.3.1,7235
Great,5,0,3.2.9,2023-10-07 10:42:14,3.2.9,7236
easy to use,5,0,3.3.1,2023-10-07 08:04:46,3.3.1,7237
"Hi, Plz add always on feature in glory fit app. Thx",2,1,3.3.1,2023-10-07 08:01:53,3.3.1,7238
Great,5,0,3.3.1,2023-10-07 08:01:38,3.3.1,7239
"Can,t get my time right after returnkng from abroad time difference",1,0,3.3.1,2023-10-07 07:10:43,3.3.1,7240
"App has been updated as of October 5th. I was never notified of an update and it is October 8th. I updated the app, seems to be working fine although it made me remake my profile which sucks, means all my progress was lost, but whatever.",4,2,3.3.1,2023-10-07 05:11:09,3.3.1,7241
Stopped working for no reason. Tried reinstalling and nothing,1,0,3.3.1,2023-10-07 03:23:41,3.3.1,7242
- Poor user interface - App crash,1,1,3.2.9,2023-10-07 02:41:31,3.2.9,7243
"Constantly loses bluetooth connection, despite watch being connected. ""Cant find the device"" it keeps saying. May just send the watch back, thanks to useless app.",3,3,3.2.9,2023-10-07 00:08:18,3.2.9,7244
"Since the update, the app won't open. Have uninstalled and reinstalled many times, but I can't get past the ""select gender"" page. It wasn't fabulous to start with, now it's non-existent.",1,2,3.3.1,2023-10-06 23:06:31,3.3.1,7245
Disconnects after update...went for my morning walk and app quit working after 2 minutes in to walk...app was working fine before update,2,0,3.3.1,2023-10-06 22:39:19,3.3.1,7246
Really good thanks you,5,0,3.3.1,2023-10-06 21:45:01,3.3.1,7247
poor app,1,0,3.3.1,2023-10-06 20:31:04,3.3.1,7248
Muaaz,5,0,,2023-10-06 18:32:58,,7249
Doesn't work,1,0,3.3.1,2023-10-06 18:16:16,3.3.1,7250
"Like the call, messages and more",3,0,3.3.1,2023-10-06 17:53:00,3.3.1,7251
"Pls fix the heart rate recording, I think the data is not captured properly..The time is totally wrong and data is not fetched properly..Pls fix asap..",3,1,3.3.1,2023-10-06 16:30:47,3.3.1,7252
"I do t not need any of the ""health"" monitors, the only feature semi-useful to me is the music interface, but I have to ""massage"" the screen dismissing all the other obsolete features in order to get to it. It'd be very useful if at least one could enable to set the music interface as first screen after swiping the clock screen. I wait for this solution 4 weeks, otherwise I'll delete the app because it consumes resources. Oh original Pebble watch, how I miss you!",1,10,3.2.8,2023-10-06 15:37:44,3.2.8,7253
I'm super stoked at how many steps I take in an average day. Not to mention I don't have to look at my phone when someone calls me. It shows up on my watch. Where have you been all my life #GLORYFIT!!! LOL,5,0,3.3.1,2023-10-06 15:28:00,3.3.1,7254
"After installing the update, the app required me to re-register. Presents a field for me to enter Captcha, but gave no Captcha image. The watch is a total knock-off. The app update locked me out. The app requires permissions it shouldnt need (why does it need access to my photos and mic???) Deleted it, tossed the cheap watch.",1,0,,2023-10-06 15:21:46,,7255
"You Broke the App. Since the update today, the App isn't working. It took forever to open, it made me start from scratch, wouldn't accept the Captcha code you sent. Finally got past that, it wouldn't accept my login. Had to recreate all my preferences. Finally got in, but not syncing with my watch. Overall, a mess. I wish I could rollback this update.",1,17,3.3.1,2023-10-06 14:32:49,3.3.1,7256
"Very basic, also I wish I could save my custom dials I have many ideas but I'd have to re make them if I'd wanted to switch ,realy wished they'll save with my dials.",3,0,3.3.1,2023-10-06 13:49:43,3.3.1,7257
Very good,5,0,3.3.1,2023-10-06 07:24:38,3.3.1,7258
No good appp,1,0,3.3.1,2023-10-06 07:19:39,3.3.1,7259
That's good,5,0,3.3.1,2023-10-06 04:54:09,3.3.1,7260
"(The only problem i have with this watch is that i can't change the temperature to Fahrenheit instead of Celsius). Other than that It's better than most watches that i have owned. At first, i thought the music audio didn't work through the watch, but then i found out that you need to press the phone icon when you swipe down from home screen, then connect it to the phones Bluetooth, Audio sounds Great, you can make phone calls and much more.",5,38,3.2.9,2023-10-06 02:11:31,3.2.9,7261
Will not stay connected. Have to reconnect every day. Crashes while syncing.,1,0,3.2.9,2023-10-06 02:07:40,3.2.9,7262
Have tried several times (10) to load app onto my new Samsung phone without success. It asks me for permission that does not exist on my phone.,1,0,3.2.9,2023-10-05 19:37:19,3.2.9,7263
Excellent,5,0,3.2.9,2023-10-05 19:35:13,3.2.9,7264
"Barely no features, app crashes, no proper info about activity and doesn't sync properly.. very bad",1,0,3.2.9,2023-10-05 16:24:31,3.2.9,7265
"The app has a bug, fix it please",1,0,3.2.9,2023-10-05 14:08:02,3.2.9,7266
Not easy to navigate.,3,0,3.2.9,2023-10-05 08:10:40,3.2.9,7267
I've had to uninstall and reinstall a few time since getting my watch about 6 months ago.,1,0,3.2.9,2023-10-05 06:46:41,3.2.9,7268
"This app crashes almost every time you open it. My watch works great and I want to love it, but this app is absolute trash. Please avoid it if possible.",1,0,3.2.9,2023-10-05 03:56:43,3.2.9,7269
It was working great before the latest update. Now the device isn't getting any notifications.,1,1,3.2.9,2023-10-05 01:50:47,3.2.9,7270
koolz,5,0,3.2.9,2023-10-05 01:10:13,3.2.9,7271
Good,5,0,3.2.9,2023-10-04 23:18:34,3.2.9,7272
I can't get texts or alerts.,1,0,3.2.9,2023-10-04 18:10:04,3.2.9,7273
"Would like to see it work with Google Messages app. I can only receive those sent via SMS, not through RCS and can't add it as an app (like WhatsApp). Many st messaged I get are in Messages using RCS so this is very disappointing.",3,0,3.2.9,2023-10-04 16:10:11,3.2.9,7274
I tried to sync my watch to my phone but I couldnt sync,3,0,,2023-10-04 15:07:43,,7275
"I need more watchface for my kislect l11,but there is any new and different type",1,0,3.2.9,2023-10-04 13:45:53,3.2.9,7276
Very nice,5,0,,2023-10-04 12:48:18,,7277
It crash several time,1,0,3.2.9,2023-10-04 12:33:02,3.2.9,7278
In samsung S20 fe 5g app keeps on crashing.,1,0,3.2.9,2023-10-04 10:24:34,3.2.9,7279
"Custom watch faces won't change, it used to but won't now.",2,1,3.2.9,2023-10-04 08:38:56,3.2.9,7280
"Gloryfit fails to add the number of steps in the training walk or run mode to the actual walk feature. So if I do 10000 steps in walk training mode or run training mode, it does not add these steps to my daily walk steps making the training mode pretty much pointless. Also I found that the watch crashes, where the watch screen does not turn on when I turn my wrist and often it won't sync with the app.",3,0,,2023-10-04 07:02:10,,7281
Can't send notifications to the watch. Graphics are pretty poor as well,1,0,3.2.9,2023-10-04 06:12:21,3.2.9,7282
Fine,5,0,3.2.9,2023-10-04 02:36:13,3.2.9,7283
It help but same,5,0,3.2.9,2023-10-03 21:28:37,3.2.9,7284
App has a bug and keeps closing. Please fix this!,1,0,3.2.9,2023-10-03 17:17:26,3.2.9,7285
This app crash my Wi-fi and make it connected without internet,1,0,3.0.9,2023-10-03 16:29:41,3.0.9,7286
Not good,4,0,3.2.9,2023-10-03 15:59:17,3.2.9,7287
There is a lot of settings that need to be sorted out before everything works OK.,4,0,3.2.9,2023-10-03 11:26:16,3.2.9,7288
Sleep measuring part is all jacked up. Doesn't calculate it correctly.,4,0,3.2.9,2023-10-03 10:47:02,3.2.9,7289
Step count is not accurate . Army time comes on automatically. There are no instructions on how to fix.,2,0,3.2.9,2023-10-03 00:36:44,3.2.9,7290
"Whats the problem with the app, it keeps crashing all the time right after opening the app. I have seen many reports relating to this but did the company take any steps to sort this problem out ?",1,0,3.2.9,2023-10-02 22:31:05,3.2.9,7291
Good,5,0,3.2.9,2023-10-02 21:49:03,3.2.9,7292
the watch faces provided by the app must be more attractive.,3,0,3.2.9,2023-10-02 21:42:22,3.2.9,7293
Steps sync with device ok. Have to use a 3rd app to bridge the data to my fitness app. And the step counts don't match at all. Weather feature is useless. Have to manually sync and then I get wonky locations ( nowhere near my true location.),2,1,3.2.9,2023-10-02 19:18:05,3.2.9,7294
Plase new watchface,5,0,3.2.9,2023-10-02 18:26:35,3.2.9,7295
Does not show the emojis on the messages,2,0,3.2.9,2023-10-02 16:41:42,3.2.9,7296
It was such a good app,5,0,,2023-10-02 14:25:36,,7297
Ok,5,0,3.2.9,2023-10-02 05:56:57,3.2.9,7298
Useful info. Have never been able to make a call. Disconnected from bluetooth not long after app installed and has not reconnected since. Super disappointing. Will impact review of watch.,2,0,3.2.9,2023-10-02 01:42:39,3.2.9,7299
This app is rubbish.. 1 star is better rating,1,0,3.2.9,2023-10-02 00:09:04,3.2.9,7300
"Love everything except the fact this watch tracks arm movement, not steps... not even close!",2,0,,2023-10-01 20:01:09,,7301
"I can't change the watch face, everytime it say disconnected. Didn't find any solution why it’s crashing.",2,0,3.2.9,2023-10-01 19:56:40,3.2.9,7302
Can't get it to stay open says it has bugs soon as it opens says shuts down says app has bugs. Can't get music to play Can't get weather to come up on watch.its pretty much just a normal watch now the app won't work ****edit***When are you going to fix the app it's been months.,1,1,3.2.9,2023-10-01 15:42:36,3.2.9,7303
"This crashes every time it syncs. Then, a warning popped up saying my app had a bug and to clear the app. So I did, and it's still crashing.",2,0,3.2.9,2023-10-01 15:09:22,3.2.9,7304
Gra t5,5,0,3.2.0,2023-10-01 14:40:21,3.2.0,7305
Good,3,0,3.2.9,2023-10-01 11:49:16,3.2.9,7306
Need professional analog watch faces.,2,0,3.2.9,2023-10-01 07:43:20,3.2.9,7307
Terrible .doesn't work well,1,0,,2023-10-01 07:26:34,,7308
"Lots of connection issues on and off, now I can't connect at all",2,4,3.2.9,2023-10-01 05:17:30,3.2.9,7309
How do you answer calls,4,0,3.2.9,2023-10-01 04:49:45,3.2.9,7310
"It just doesn't work on my Android. Also, the instructions are a terrible mess.",1,0,3.2.9,2023-09-30 19:43:59,3.2.9,7311
"Considering the watch itself is only about £30 on amazon, its quite impressive. Its not 100% accurate on some of the readings but Considering how cheap it is I'm not surprised",3,0,3.2.9,2023-09-30 19:42:27,3.2.9,7312
Working very smart,5,0,3.2.9,2023-09-30 17:28:51,3.2.9,7313
Good app,5,0,3.2.9,2023-09-30 15:41:02,3.2.9,7314
"This app worked fine until the update, disconnects constantly and not communicating with the watch, tried reinstalling, same results.",4,1,3.2.9,2023-09-30 11:37:40,3.2.9,7315
"This app is seriously terrible. It is highly annoying and have a lot of sync and loading issues. I was trying to login using my email for more than an hour but unable to cuz it simply won't send me the captcha code. It would load endlessly, no matter how many times I reinstall the app or clear data. It fails to load my cloud watch faces or load my contacts for syncing. Hugely dissappointed.",3,11,3.2.9,2023-09-30 09:30:44,3.2.9,7316
"The app is awful it won't sync without crashing, it won't send all the info to my eatch. Not to bad took a while sorting it all out but happy to a degree, my sleep pattern is never on my phone, my steps were stuck on 140 all day so I reset the watch and steps are ok but sleep is still not working. And do you have or going to have a weight part in the app so we can see how we are doing??? IS THERE ANOTHER APP WE CAN USE??",1,3,3.2.9,2023-09-30 09:24:46,3.2.9,7317
Good...Not Great,4,0,3.2.9,2023-09-30 06:44:15,3.2.9,7318
This app is easy to excess,5,0,,2023-09-30 04:53:39,,7319
Difficult to install 😕,5,0,3.2.9,2023-09-29 23:16:36,3.2.9,7320
Can't log in. it takes forever,1,0,3.2.9,2023-09-29 22:29:28,3.2.9,7321
Doesn't connect,1,1,3.2.9,2023-09-29 18:43:44,3.2.9,7322
After update it disconnected from my watch and won't reconnect,1,0,3.2.9,2023-09-29 18:26:13,3.2.9,7323
I am trying to log on but it asks for captcha but all that appears is a countdown which then kicks me out. It's rubbish,1,0,3.2.9,2023-09-29 13:26:18,3.2.9,7324
"The app keeps crashing. Every time I open the app, it crashes right after syncing. I have cleared the cache and restared my phone several times. The app still crashes. A message comes up saying "" there is a bug in the app causing it to crash. Update the app in the app store to fix this bug"". Please fix this bug as it makes my watch unusable. I will send a message to Carbinox explaining the same thing. I love this watch but it's useless until you fix this bug. Thank you.",3,114,3.2.9,2023-09-29 13:19:59,3.2.9,7325
"Glitches a lot, sms doesn't always work. Needs work!",2,0,3.2.9,2023-09-29 12:28:57,3.2.9,7326
No user friendly and no uodates giving time to time,1,0,3.2.9,2023-09-29 11:22:12,3.2.9,7327
It's Great,5,0,3.2.9,2023-09-29 08:18:09,3.2.9,7328
freindly user,5,0,3.2.9,2023-09-29 06:28:49,3.2.9,7329
Alway when finish sync this apps force close,1,0,3.2.9,2023-09-29 02:25:46,3.2.9,7330
I like this thing its pretty coo,4,0,3.2.9,2023-09-28 23:05:16,3.2.9,7331
My contacts won't all sync.. pedometer isn't accurate... alot of bugs need fixed,1,0,3.2.9,2023-09-28 22:47:48,3.2.9,7332
Love the watch... wish I could use talk to text to message people with out having to pull out my phone Other than that gonna get kids one,4,0,3.2.9,2023-09-28 22:00:17,3.2.9,7333
"Complete garbage. Watch face changes randomly, and crashes when yrying to change it back.",1,0,3.2.9,2023-09-28 19:51:14,3.2.9,7334
Asked for auto start permission and yet that's not an option.. Waste of money and time.,1,0,3.2.9,2023-09-28 18:20:19,3.2.9,7335
The App keeps crashing,1,0,3.2.9,2023-09-28 16:06:15,3.2.9,7336
I can't adjust the universel settings to go from metric to British. Help me please,1,0,3.2.9,2023-09-28 14:23:24,3.2.9,7337
"Patchy and sometimes doesn't record sleep , difficult to pair",3,0,3.2.9,2023-09-28 14:01:41,3.2.9,7338
Igi app serves,4,0,3.2.9,2023-09-28 12:55:28,3.2.9,7339
Good app,4,0,3.2.9,2023-09-28 10:49:34,3.2.9,7340
Excellent,5,0,3.2.9,2023-09-28 07:42:12,3.2.9,7341
The app doesn't auto record my blood pressure anymore. How can this be fixed?,3,0,3.2.9,2023-09-28 03:52:36,3.2.9,7342
Great.,5,0,,2023-09-28 00:43:02,,7343
All is great The watch works vecwell,5,0,3.2.9,2023-09-27 22:01:56,3.2.9,7344
So hard to navigate,2,0,3.2.9,2023-09-27 14:24:20,3.2.9,7345
Nice,5,0,,2023-09-27 13:24:43,,7346
The phone app isn't very reliable it gives me out a reading of how many steps I've taken I've can't walk as I disabled I am bed bound,2,0,3.2.9,2023-09-27 10:17:26,3.2.9,7347
"Pathetic experience, Everytime watch sync complete app crashed, I tried everything i can but still same issue with kr kiselect calling watch",1,1,3.2.9,2023-09-27 09:56:13,3.2.9,7348
Difficult to get started on,1,1,,2023-09-27 01:08:37,,7349
"At first, I was thrilled. My watch does more than my son's. His cost more than mine.. However, frustrating because it often won't track my sleep or steps right and I have no way to adjust it. Not clear on how to fix the issue.. Sometimes I get calls sometimes I don't.. can't respond to any messages but all come in to the watch....",3,1,3.2.9,2023-09-27 00:25:59,3.2.9,7350
Okay. But a bit clunky.,3,0,3.2.7,2023-09-26 19:56:26,3.2.7,7351
